
AUSTRALIAN BUREAU OF STATISTICS (Cat. No. 2064.0 - CDATA Online)

"Statistical Local Area (SLA) and Industry of Employment (ANZSIC06) (IND06P)"
"Counting: Persons, Place of Work"

,"Statistical Local Area (SLA)","Industry of Employment (ANZSIC06) (IND06P)",
,,"0136",0,
,,"0137",0,
,,"0139",3,
,,"0140",3,
,,"0141",3,
,,"0142",30,
,,"0143",0,
,,"0144",0,
,,"0145",3,
,,"0146",0,
,,"0149",3,
,,"0150",0,
,,"0151",0,
,,"0152",0,
,,"0159",0,
,,"0160",3,
,,"0170",23,
,,"0171",15,
,,"0172",55,
,,"0180",0,
,,"0190",0,
,,"0191",4,
,,"0192",0,
,,"0193",0,
,,"0199",5,
,,"0200",0,
,,"0201",0,
,,"0202",0,
,,"0203",0,
,,"0300",0,
,,"0301",0,
,,"0302",0,
,,"0400",0,
,,"0410",0,
,,"0411",0,
,,"0412",0,
,,"0413",0,
,,"0414",0,
,,"0419",0,
,,"0420",0,
,,"0500",0,
,,"0510",0,
,,"0520",0,
,,"0521",0,
,,"0522",0,
,,"0529",6,
,,"A000",0,
,,"0600",0,
,,"0700",0,
,,"0800",0,
,,"0801",0,
,,"0802",0,
,,"0803",0,
,,"0804",0,
,,"0805",3,
,,"0806",0,
,,"0807",0,
,,"0809",0,
,,"0900",3,
,,"0910",0,
,,"0911",28,
,,"0919",0,
,,"0990",0,
,,"1000",0,
,,"1010",0,
,,"1011",0,
,,"1012",3,
,,"1090",0,
,,"B000",3,
,,"1100",11,
,,"1110",0,
,,"1111",9,
,,"1112",8,
,,"1113",6,
,,"1120",0,
,,"1130",0,
,,"1131",0,
,,"1132",0,
,,"1133",0,
,,"1140",14,
,,"1150",0,
,,"1160",0,
,,"1161",0,
,,"1162",0,
,,"1170",0,
,,"1171",9,
,,"1172",135,
,,"1173",3,
,,"1174",17,
,,"1180",0,
,,"1181",0,
,,"1182",0,
,,"1190",0,
,,"1191",0,
,,"1192",0,
,,"1199",7,
,,"1200",0,
,,"1210",3,
,,"1211",5,
,,"1212",3,
,,"1213",0,
,,"1214",0,
,,"1220",0,
,,"1300",9,
,,"1310",0,
,,"1311",0,
,,"1312",0,
,,"1313",0,
,,"1320",7,
,,"1330",0,
,,"1331",9,
,,"1332",0,
,,"1333",22,
,,"1334",3,
,,"1340",0,
,,"1350",0,
,,"1351",41,
,,"1352",0,
,,"1400",3,
,,"1410",18,
,,"1411",0,
,,"1412",0,
,,"1413",4,
,,"1490",3,
,,"1491",0,
,,"1492",342,
,,"1493",10,
,,"1494",0,
,,"1499",29,
,,"1500",0,
,,"1510",11,
,,"1520",0,
,,"1521",0,
,,"1522",4,
,,"1523",21,
,,"1524",0,
,,"1529",0,
,,"1600",0,
,,"1610",0,
,,"1611",46,
,,"1612",0,
,,"1620",0,
,,"1700",0,
,,"1701",8,
,,"1709",0,
,,"1800",23,
,,"1810",0,
,,"1811",9,
,,"1812",6,
,,"1813",3,
,,"1820",3,
,,"1821",24,
,,"1829",0,
,,"1830",0,
,,"1831",3,
,,"1832",14,
,,"1840",0,
,,"1841",8,
,,"1842",22,
,,"1850",7,
,,"1851",10,
,,"1852",0,
,,"1890",0,
,,"1891",0,
,,"1892",13,
,,"1899",0,
,,"1900",44,
,,"1910",34,
,,"1911",3,
,,"1912",85,
,,"1913",11,
,,"1914",4,
,,"1915",0,
,,"1916",41,
,,"1919",27,
,,"1920",4,
,,"2000",5,
,,"2010",29,
,,"2020",0,
,,"2021",3,
,,"2029",18,
,,"2030",7,
,,"2031",3,
,,"2032",0,
,,"2033",6,
,,"2034",6,
,,"2090",20,
,,"2100",13,
,,"2110",351,
,,"2120",0,
,,"2121",0,
,,"2122",48,
,,"2130",49,
,,"2131",0,
,,"2132",4,
,,"2133",0,
,,"2139",0,
,,"2140",0,
,,"2141",0,
,,"2142",3,
,,"2149",21,
,,"2200",10,
,,"2210",0,
,,"2220",3,
,,"2221",78,
,,"2222",9,
,,"2223",17,
,,"2224",13,
,,"2229",157,
,,"2230",0,
,,"2231",11,
,,"2239",8,
,,"2240",29,
,,"2290",0,
,,"2291",84,
,,"2292",11,
,,"2293",10,
,,"2299",34,
,,"2300",6,
,,"2310",3,
,,"2311",19,
,,"2312",36,
,,"2313",3,
,,"2319",32,
,,"2390",0,
,,"2391",3,
,,"2392",3,
,,"2393",58,
,,"2394",0,
,,"2399",3,
,,"2400",38,
,,"2410",5,
,,"2411",0,
,,"2412",14,
,,"2419",22,
,,"2420",3,
,,"2421",9,
,,"2422",9,
,,"2429",5,
,,"2430",0,
,,"2431",0,
,,"2432",9,
,,"2439",28,
,,"2440",0,
,,"2441",17,
,,"2449",0,
,,"2450",0,
,,"2451",3,
,,"2452",30,
,,"2460",4,
,,"2461",10,
,,"2462",21,
,,"2463",40,
,,"2469",24,
,,"2490",0,
,,"2491",34,
,,"2499",35,
,,"2500",0,
,,"2510",8,
,,"2511",68,
,,"2512",31,
,,"2513",0,
,,"2519",54,
,,"2590",0,
,,"2591",0,
,,"2592",0,
,,"2599",3,
,,"C000",405,
,,"2600",9,
,,"2610",0,
,,"2611",0,
,,"2612",0,
,,"2619",0,
,,"2620",0,
,,"2630",17,
,,"2640",0,
,,"2700",7,
,,"2810",3,
,,"2811",79,
,,"2812",0,
,,"2900",15,
,,"2910",76,
,,"2911",112,
,,"2919",15,
,,"2920",4,
,,"2921",23,
,,"2922",38,
,,"D000",0,
,,"3000",64,
,,"3010",0,
,,"3011",280,
,,"3019",8,
,,"3020",60,
,,"3100",9,
,,"3101",59,
,,"3109",41,
,,"3200",24,
,,"3210",0,
,,"3211",8,
,,"3212",99,
,,"3220",0,
,,"3221",135,
,,"3222",26,
,,"3223",15,
,,"3224",32,
,,"3230",0,
,,"3231",109,
,,"3232",104,
,,"3233",31,
,,"3234",20,
,,"3239",17,
,,"3240",3,
,,"3241",13,
,,"3242",86,
,,"3243",32,
,,"3244",50,
,,"3245",25,
,,"3290",0,
,,"3291",44,
,,"3292",0,
,,"3299",98,
,,"E000",35,
,,"3300",0,
,,"3310",0,
,,"3311",0,
,,"3312",3,
,,"3319",48,
,,"3320",0,
,,"3321",9,
,,"3322",63,
,,"3323",23,
,,"3330",0,
,,"3331",99,
,,"3332",4,
,,"3339",52,
,,"3400",7,
,,"3410",0,
,,"3411",153,
,,"3419",30,
,,"3490",3,
,,"3491",3,
,,"3492",8,
,,"3493",0,
,,"3494",31,
,,"3499",48,
,,"3500",0,
,,"3501",8,
,,"3502",14,
,,"3503",0,
,,"3504",19,
,,"3505",10,
,,"3600",0,
,,"3601",3,
,,"3602",3,
,,"3603",3,
,,"3604",0,
,,"3605",30,
,,"3606",0,
,,"3609",52,
,,"3700",3,
,,"3710",0,
,,"3711",9,
,,"3712",13,
,,"3720",20,
,,"3730",0,
,,"3731",31,
,,"3732",3,
,,"3733",3,
,,"3734",11,
,,"3735",0,
,,"3736",4,
,,"3739",26,
,,"3800",8,
,,"F000",58,
,,"3900",3,
,,"3910",0,
,,"3911",113,
,,"3912",0,
,,"3913",4,
,,"3920",0,
,,"3921",24,
,,"3922",23,
,,"4000",112,
,,"4100",19,
,,"4110",627,
,,"4120",3,
,,"4121",56,
,,"4122",21,
,,"4123",48,
,,"4129",51,
,,"4200",15,
,,"4210",0,
,,"4211",39,
,,"4212",7,
,,"4213",7,
,,"4214",4,
,,"4220",0,
,,"4221",29,
,,"4222",12,
,,"4229",0,
,,"4230",0,
,,"4231",55,
,,"4232",14,
,,"4240",3,
,,"4241",21,
,,"4242",3,
,,"4243",9,
,,"4244",42,
,,"4245",0,
,,"4250",0,
,,"4251",47,
,,"4252",4,
,,"4253",17,
,,"4259",0,
,,"4260",99,
,,"4270",0,
,,"4271",125,
,,"4272",5,
,,"4273",15,
,,"4274",26,
,,"4279",99,
,,"4300",0,
,,"4310",9,
,,"4320",3,
,,"G000",125,
,,"4400",70,
,,"4500",22,
,,"4510",3,
,,"4511",202,
,,"4512",539,
,,"4513",34,
,,"4520",125,
,,"4530",251,
,,"H000",0,
,,"4600",0,
,,"4610",663,
,,"4620",18,
,,"4621",0,
,,"4622",14,
,,"4623",24,
,,"4700",3,
,,"4710",0,
,,"4720",30,
,,"4800",0,
,,"4810",0,
,,"4820",0,
,,"4900",7,
,,"5000",0,
,,"5010",0,
,,"5020",0,
,,"5021",0,
,,"5029",0,
,,"5100",0,
,,"5101",36,
,,"5102",34,
,,"5200",0,
,,"5210",0,
,,"5211",0,
,,"5212",4,
,,"5219",0,
,,"5220",3,
,,"5290",0,
,,"5291",0,
,,"5292",44,
,,"5299",23,
,,"5300",0,
,,"5301",0,
,,"5309",77,
,,"I000",15,
,,"5400",0,
,,"5410",0,
,,"5411",7,
,,"5412",4,
,,"5413",0,
,,"5414",0,
,,"5419",0,
,,"5420",3,
,,"5500",0,
,,"5510",0,
,,"5511",4,
,,"5512",3,
,,"5513",3,
,,"5514",0,
,,"5520",0,
,,"5521",0,
,,"5522",3,
,,"5600",0,
,,"5610",0,
,,"5620",0,
,,"5621",3,
,,"5622",0,
,,"5700",0,
,,"5800",16,
,,"5801",30,
,,"5802",0,
,,"5809",0,
,,"5900",0,
,,"5910",0,
,,"5920",0,
,,"5921",0,
,,"5922",14,
,,"6000",0,
,,"6010",5,
,,"6020",0,
,,"J000",3,
,,"6200",44,
,,"6210",0,
,,"6220",0,
,,"6221",91,
,,"6222",0,
,,"6223",6,
,,"6229",16,
,,"6230",7,
,,"6240",4,
,,"6300",0,
,,"6310",3,
,,"6320",0,
,,"6321",3,
,,"6322",4,
,,"6330",0,
,,"6400",0,
,,"6410",3,
,,"6411",8,
,,"6419",44,
,,"6420",3,
,,"K000",6,
,,"6600",0,
,,"6610",0,
,,"6611",0,
,,"6619",12,
,,"6620",0,
,,"6630",0,
,,"6631",39,
,,"6632",31,
,,"6639",54,
,,"6640",3,
,,"6700",8,
,,"6710",0,
,,"6711",10,
,,"6712",28,
,,"6720",148,
,,"L000",3,
,,"6900",21,
,,"6910",13,
,,"6920",10,
,,"6921",20,
,,"6922",3,
,,"6923",65,
,,"6924",10,
,,"6925",33,
,,"6930",0,
,,"6931",50,
,,"6932",82,
,,"6940",24,
,,"6950",25,
,,"6960",3,
,,"6961",0,
,,"6962",45,
,,"6970",34,
,,"6990",0,
,,"6991",23,
,,"6999",3,
,,"7000",84,
,,"M000",3,
,,"7200",3,
,,"7210",0,
,,"7211",54,
,,"7212",44,
,,"7220",13,
,,"7290",3,
,,"7291",32,
,,"7292",0,
,,"7293",3,
,,"7294",3,
,,"7299",11,
,,"7300",0,
,,"7310",0,
,,"7311",201,
,,"7312",12,
,,"7313",46,
,,"7320",49,
,,"N000",0,
,,"7500",17,
,,"7510",56,
,,"7520",252,
,,"7530",233,
,,"7540",24,
,,"7550",0,
,,"7551",0,
,,"7552",0,
,,"7600",356,
,,"7700",0,
,,"7710",0,
,,"7711",121,
,,"7712",101,
,,"7713",44,
,,"7714",255,
,,"7719",0,
,,"7720",11,
,,"O000",0,
,,"8000",6,
,,"8010",102,
,,"8020",45,
,,"8021",792,
,,"8022",790,
,,"8023",253,
,,"8024",64,
,,"8100",0,
,,"8101",316,
,,"8102",841,
,,"8200",0,
,,"8210",0,
,,"8211",13,
,,"8212",37,
,,"8219",106,
,,"8220",9,
,,"P000",25,
,,"8400",3,
,,"8401",2596,
,,"8402",6,
,,"8500",133,
,,"8510",4,
,,"8511",243,
,,"8512",65,
,,"8520",50,
,,"8530",3,
,,"8531",45,
,,"8532",16,
,,"8533",30,
,,"8534",4,
,,"8539",100,
,,"8590",0,
,,"8591",11,
,,"8599",14,
,,"8600",8,
,,"8601",171,
,,"8609",39,
,,"8700",58,
,,"8710",219,
,,"8790",256,
,,"Q000",79,
,,"8900",0,
,,"8910",0,
,,"8920",0,
,,"8921",5,
,,"8922",0,
,,"9000",3,
,,"9001",0,
,,"9002",13,
,,"9003",0,
,,"9100",3,
,,"9110",7,
,,"9111",40,
,,"9112",22,
,,"9113",71,
,,"9114",10,
,,"9120",5,
,,"9121",7,
,,"9129",22,
,,"9130",0,
,,"9131",3,
,,"9139",5,
,,"9200",0,
,,"9201",0,
,,"9202",0,
,,"9209",15,
,,"R000",3,
,,"9400",15,
,,"9410",14,
,,"9411",29,
,,"9412",121,
,,"9419",223,
,,"9420",19,
,,"9421",8,
,,"9422",19,
,,"9429",77,
,,"9490",0,
,,"9491",4,
,,"9499",19,
,,"9500",0,
,,"9510",0,
,,"9511",151,
,,"9512",0,
,,"9520",13,
,,"9530",0,
,,"9531",25,
,,"9532",5,
,,"9533",3,
,,"9534",3,
,,"9539",37,
,,"9540",76,
,,"9550",0,
,,"9551",3,
,,"9552",0,
,,"9559",77,
,,"9600",0,
,,"9601",4,
,,"9602",0,
,,"9603",0,
,,"S000",0,
,,"9900",205,
,"105456354","&&&&",32,
,,"@@@@",0,
,,"0100",3,
,,"0110",0,
,,"0111",0,
,,"0112",11,
,,"0113",0,
,,"0114",0,
,,"0115",0,
,,"0120",0,
,,"0121",51,
,,"0122",0,
,,"0123",18,
,,"0130",3,
,,"0131",0,
,,"0132",0,
,,"0133",0,
,,"0134",0,
,,"0135",4,
,,"0136",5,
,,"0137",0,
,,"0139",0,
,,"0140",0,
,,"0141",0,
,,"0142",9,
,,"0143",0,
,,"0144",0,
,,"0145",0,
,,"0146",0,
,,"0149",0,
,,"0150",0,
,,"0151",0,
,,"0152",0,
,,"0159",0,
,,"0160",0,
,,"0170",0,
,,"0171",0,
,,"0172",0,
,,"0180",0,
,,"0190",0,
,,"0191",10,
,,"0192",0,
,,"0193",4,
,,"0199",6,
,,"0200",0,
,,"0201",0,
,,"0202",0,
,,"0203",0,
,,"0300",0,
,,"0301",3,
,,"0302",0,
,,"0400",0,
,,"0410",0,
,,"0411",0,
,,"0412",0,
,,"0413",0,
,,"0414",0,
,,"0419",0,
,,"0420",0,
,,"0500",0,
,,"0510",8,
,,"0520",0,
,,"0521",0,
,,"0522",0,
,,"0529",3,
,,"A000",0,
,,"0600",0,
,,"0700",0,
,,"0800",0,
,,"0801",0,
,,"0802",0,
,,"0803",0,
,,"0804",0,
,,"0805",12,
,,"0806",0,
,,"0807",0,
,,"0809",0,
,,"0900",15,
,,"0910",0,
,,"0911",42,
,,"0919",47,
,,"0990",3,
,,"1000",0,
,,"1010",0,
,,"1011",0,
,,"1012",0,
,,"1090",4,
,,"B000",6,
,,"1100",10,
,,"1110",3,
,,"1111",3,
,,"1112",12,
,,"1113",3,
,,"1120",0,
,,"1130",4,
,,"1131",99,
,,"1132",0,
,,"1133",36,
,,"1140",0,
,,"1150",0,
,,"1160",0,
,,"1161",0,
,,"1162",0,
,,"1170",0,
,,"1171",7,
,,"1172",6,
,,"1173",0,
,,"1174",69,
,,"1180",0,
,,"1181",0,
,,"1182",4,
,,"1190",0,
,,"1191",0,
,,"1192",8,
,,"1199",7,
,,"1200",0,
,,"1210",0,
,,"1211",3,
,,"1212",4,
,,"1213",0,
,,"1214",10,
,,"1220",0,
,,"1300",15,
,,"1310",3,
,,"1311",0,
,,"1312",3,
,,"1313",0,
,,"1320",0,
,,"1330",0,
,,"1331",3,
,,"1332",26,
,,"1333",34,
,,"1334",10,
,,"1340",34,
,,"1350",0,
,,"1351",52,
,,"1352",0,
,,"1400",0,
,,"1410",0,
,,"1411",0,
,,"1412",0,
,,"1413",0,
,,"1490",10,
,,"1491",0,
,,"1492",67,
,,"1493",0,
,,"1494",4,
,,"1499",11,
,,"1500",3,
,,"1510",11,
,,"1520",0,
,,"1521",17,
,,"1522",0,
,,"1523",11,
,,"1524",0,
,,"1529",3,
,,"1600",0,
,,"1610",0,
,,"1611",83,
,,"1612",12,
,,"1620",0,
,,"1700",0,
,,"1701",3,
,,"1709",3,
,,"1800",4,
,,"1810",0,
,,"1811",0,
,,"1812",0,
,,"1813",3,
,,"1820",0,
,,"1821",0,
,,"1829",0,
,,"1830",0,
,,"1831",9,
,,"1832",0,
,,"1840",0,
,,"1841",71,
,,"1842",4,
,,"1850",0,
,,"1851",11,
,,"1852",3,
,,"1890",0,
,,"1891",0,
,,"1892",0,
,,"1899",0,
,,"1900",5,
,,"1910",3,
,,"1911",4,
,,"1912",22,
,,"1913",0,
,,"1914",19,
,,"1915",0,
,,"1916",9,
,,"1919",14,
,,"1920",0,
,,"2000",19,
,,"2010",343,
,,"2020",0,
,,"2021",0,
,,"2029",35,
,,"2030",19,
,,"2031",4,
,,"2032",12,
,,"2033",47,
,,"2034",82,
,,"2090",47,
,,"2100",3,
,,"2110",112,
,,"2120",0,
,,"2121",5,
,,"2122",11,
,,"2130",28,
,,"2131",0,
,,"2132",11,
,,"2133",28,
,,"2139",4,
,,"2140",0,
,,"2141",0,
,,"2142",100,
,,"2149",173,
,,"2200",12,
,,"2210",0,
,,"2220",3,
,,"2221",23,
,,"2222",3,
,,"2223",16,
,,"2224",0,
,,"2229",52,
,,"2230",0,
,,"2231",6,
,,"2239",9,
,,"2240",24,
,,"2290",0,
,,"2291",28,
,,"2292",0,
,,"2293",20,
,,"2299",14,
,,"2300",8,
,,"2310",0,
,,"2311",39,
,,"2312",55,
,,"2313",4,
,,"2319",17,
,,"2390",0,
,,"2391",5,
,,"2392",3,
,,"2393",3,
,,"2394",4,
,,"2399",6,
,,"2400",39,
,,"2410",0,
,,"2411",0,
,,"2412",7,
,,"2419",3,
,,"2420",22,
,,"2421",3,
,,"2422",23,
,,"2429",199,
,,"2430",0,
,,"2431",0,
,,"2432",9,
,,"2439",5,
,,"2440",0,
,,"2441",3,
,,"2449",4,
,,"2450",0,
,,"2451",0,
,,"2452",5,
,,"2460",0,
,,"2461",0,
,,"2462",5,
,,"2463",15,
,,"2469",8,
,,"2490",0,
,,"2491",12,
,,"2499",17,
,,"2500",0,
,,"2510",3,
,,"2511",24,
,,"2512",0,
,,"2513",0,
,,"2519",47,
,,"2590",0,
,,"2591",41,
,,"2592",0,
,,"2599",26,
,,"C000",282,
,,"2600",17,
,,"2610",0,
,,"2611",0,
,,"2612",0,
,,"2619",3,
,,"2620",0,
,,"2630",120,
,,"2640",0,
,,"2700",0,
,,"2810",3,
,,"2811",217,
,,"2812",4,
,,"2900",3,
,,"2910",11,
,,"2911",8,
,,"2919",6,
,,"2920",0,
,,"2921",10,
,,"2922",4,
,,"D000",0,
,,"3000",63,
,,"3010",0,
,,"3011",391,
,,"3019",19,
,,"3020",54,
,,"3100",3,
,,"3101",62,
,,"3109",32,
,,"3200",13,
,,"3210",3,
,,"3211",7,
,,"3212",143,
,,"3220",0,
,,"3221",79,
,,"3222",38,
,,"3223",41,
,,"3224",10,
,,"3230",0,
,,"3231",176,
,,"3232",286,
,,"3233",72,
,,"3234",46,
,,"3239",33,
,,"3240",0,
,,"3241",21,
,,"3242",71,
,,"3243",25,
,,"3244",57,
,,"3245",24,
,,"3290",0,
,,"3291",66,
,,"3292",0,
,,"3299",79,
,,"E000",54,
,,"3300",3,
,,"3310",0,
,,"3311",0,
,,"3312",0,
,,"3319",38,
,,"3320",0,
,,"3321",10,
,,"3322",19,
,,"3323",34,
,,"3330",0,
,,"3331",36,
,,"3332",31,
,,"3339",83,
,,"3400",17,
,,"3410",0,
,,"3411",35,
,,"3419",11,
,,"3490",0,
,,"3491",3,
,,"3492",5,
,,"3493",8,
,,"3494",42,
,,"3499",21,
,,"3500",6,
,,"3501",26,
,,"3502",10,
,,"3503",3,
,,"3504",38,
,,"3505",10,
,,"3600",0,
,,"3601",4,
,,"3602",39,
,,"3603",0,
,,"3604",0,
,,"3605",8,
,,"3606",0,
,,"3609",57,
,,"3700",0,
,,"3710",0,
,,"3711",7,
,,"3712",14,
,,"3720",15,
,,"3730",0,
,,"3731",45,
,,"3732",3,
,,"3733",0,
,,"3734",9,
,,"3735",19,
,,"3736",48,
,,"3739",42,
,,"3800",0,
,,"F000",107,
,,"3900",7,
,,"3910",8,
,,"3911",354,
,,"3912",27,
,,"3913",58,
,,"3920",3,
,,"3921",81,
,,"3922",38,
,,"4000",92,
,,"4100",51,
,,"4110",824,
,,"4120",0,
,,"4121",91,
,,"4122",75,
,,"4123",55,
,,"4129",190,
,,"4200",40,
,,"4210",3,
,,"4211",158,
,,"4212",28,
,,"4213",18,
,,"4214",118,
,,"4220",12,
,,"4221",407,
,,"4222",32,
,,"4229",31,
,,"4230",3,
,,"4231",312,
,,"4232",37,
,,"4240",3,
,,"4241",82,
,,"4242",35,
,,"4243",58,
,,"4244",135,
,,"4245",13,
,,"4250",4,
,,"4251",510,
,,"4252",117,
,,"4253",139,
,,"4259",22,
,,"4260",761,
,,"4270",0,
,,"4271",245,
,,"4272",21,
,,"4273",29,
,,"4274",18,
,,"4279",256,
,,"4300",0,
,,"4310",7,
,,"4320",3,
,,"G000",239,
,,"4400",160,
,,"4500",45,
,,"4510",14,
,,"4511",719,
,,"4512",801,
,,"4513",42,
,,"4520",234,
,,"4530",551,
,,"H000",0,
,,"4600",0,
,,"4610",508,
,,"4620",53,
,,"4621",0,
,,"4622",105,
,,"4623",32,
,,"4700",14,
,,"4710",0,
,,"4720",188,
,,"4800",3,
,,"4810",0,
,,"4820",0,
,,"4900",0,
,,"5000",0,
,,"5010",0,
,,"5020",0,
,,"5021",0,
,,"5029",0,
,,"5100",0,
,,"5101",258,
,,"5102",39,
,,"5200",0,
,,"5210",0,
,,"5211",0,
,,"5212",0,
,,"5219",0,
,,"5220",0,
,,"5290",0,
,,"5291",3,
,,"5292",5,
,,"5299",7,
,,"5300",0,
,,"5301",0,
,,"5309",26,
,,"I000",14,
,,"5400",6,
,,"5410",0,
,,"5411",60,
,,"5412",12,
,,"5413",3,
,,"5414",3,
,,"5419",0,
,,"5420",3,
,,"5500",0,
,,"5510",0,
,,"5511",5,
,,"5512",0,
,,"5513",51,
,,"5514",0,
,,"5520",0,
,,"5521",0,
,,"5522",0,
,,"5600",0,
,,"5610",0,
,,"5620",0,
,,"5621",3,
,,"5622",3,
,,"5700",0,
,,"5800",14,
,,"5801",132,
,,"5802",13,
,,"5809",3,
,,"5900",0,
,,"5910",10,
,,"5920",0,
,,"5921",0,
,,"5922",5,
,,"6000",0,
,,"6010",18,
,,"6020",0,
,,"J000",3,
,,"6200",69,
,,"6210",0,
,,"6220",0,
,,"6221",266,
,,"6222",11,
,,"6223",27,
,,"6229",0,
,,"6230",13,
,,"6240",14,
,,"6300",0,
,,"6310",3,
,,"6320",0,
,,"6321",12,
,,"6322",63,
,,"6330",3,
,,"6400",0,
,,"6410",5,
,,"6411",16,
,,"6419",127,
,,"6420",19,
,,"K000",9,
,,"6600",3,
,,"6610",0,
,,"6611",18,
,,"6619",3,
,,"6620",0,
,,"6630",0,
,,"6631",18,
,,"6632",57,
,,"6639",64,
,,"6640",0,
,,"6700",11,
,,"6710",0,
,,"6711",58,
,,"6712",37,
,,"6720",298,
,,"L000",0,
,,"6900",14,
,,"6910",4,
,,"6920",22,
,,"6921",37,
,,"6922",28,
,,"6923",192,
,,"6924",39,
,,"6925",16,
,,"6930",0,
,,"6931",296,
,,"6932",323,
,,"6940",69,
,,"6950",24,
,,"6960",3,
,,"6961",5,
,,"6962",102,
,,"6970",60,
,,"6990",0,
,,"6991",39,
,,"6999",0,
,,"7000",131,
,,"M000",3,
,,"7200",3,
,,"7210",0,
,,"7211",155,
,,"7212",40,
,,"7220",49,
,,"7290",4,
,,"7291",18,
,,"7292",0,
,,"7293",15,
,,"7294",9,
,,"7299",19,
,,"7300",0,
,,"7310",0,
,,"7311",204,
,,"7312",9,
,,"7313",66,
,,"7320",21,
,,"N000",0,
,,"7500",37,
,,"7510",1077,
,,"7520",269,
,,"7530",562,
,,"7540",114,
,,"7550",0,
,,"7551",0,
,,"7552",0,
,,"7600",21,
,,"7700",4,
,,"7710",3,
,,"7711",285,
,,"7712",91,
,,"7713",83,
,,"7714",150,
,,"7719",0,
,,"7720",3,
,,"O000",6,
,,"8000",0,
,,"8010",129,
,,"8020",27,
,,"8021",662,
,,"8022",696,
,,"8023",151,
,,"8024",10,
,,"8100",3,
,,"8101",131,
,,"8102",70,
,,"8200",0,
,,"8210",0,
,,"8211",72,
,,"8212",57,
,,"8219",113,
,,"8220",0,
,,"P000",42,
,,"8400",0,
,,"8401",332,
,,"8402",3,
,,"8500",124,
,,"8510",0,
,,"8511",257,
,,"8512",80,
,,"8520",167,
,,"8530",5,
,,"8531",135,
,,"8532",53,
,,"8533",59,
,,"8534",21,
,,"8539",128,
,,"8590",0,
,,"8591",31,
,,"8599",14,
,,"8600",3,
,,"8601",364,
,,"8609",53,
,,"8700",100,
,,"8710",230,
,,"8790",380,
,,"Q000",81,
,,"8900",0,
,,"8910",19,
,,"8920",0,
,,"8921",3,
,,"8922",3,
,,"9000",3,
,,"9001",12,
,,"9002",23,
,,"9003",6,
,,"9100",8,
,,"9110",3,
,,"9111",103,
,,"9112",63,
,,"9113",102,
,,"9114",5,
,,"9120",0,
,,"9121",3,
,,"9129",15,
,,"9130",4,
,,"9131",15,
,,"9139",26,
,,"9200",3,
,,"9201",0,
,,"9202",4,
,,"9209",18,
,,"R000",24,
,,"9400",15,
,,"9410",8,
,,"9411",17,
,,"9412",136,
,,"9419",315,
,,"9420",10,
,,"9421",31,
,,"9422",33,
,,"9429",50,
,,"9490",0,
,,"9491",19,
,,"9499",16,
,,"9500",0,
,,"9510",0,
,,"9511",320,
,,"9512",26,
,,"9520",8,
,,"9530",0,
,,"9531",43,
,,"9532",24,
,,"9533",9,
,,"9534",0,
,,"9539",57,
,,"9540",82,
,,"9550",4,
,,"9551",14,
,,"9552",0,
,,"9559",15,
,,"9600",0,
,,"9601",3,
,,"9602",0,
,,"9603",0,
,,"S000",0,
,,"9900",237,
,"105656370","&&&&",36,
,,"@@@@",0,
,,"0100",3,
,,"0110",0,
,,"0111",0,
,,"0112",12,
,,"0113",0,
,,"0114",0,
,,"0115",0,
,,"0120",3,
,,"0121",0,
,,"0122",0,
,,"0123",10,
,,"0130",0,
,,"0131",3,
,,"0132",0,
,,"0133",0,
,,"0134",0,
,,"0135",0,
,,"0136",0,
,,"0137",0,
,,"0139",0,
,,"0140",0,
,,"0141",0,
,,"0142",7,
,,"0143",0,
,,"0144",0,
,,"0145",0,
,,"0146",0,
,,"0149",3,
,,"0150",0,
,,"0151",0,
,,"0152",0,
,,"0159",0,
,,"0160",0,
,,"0170",0,
,,"0171",0,
,,"0172",0,
,,"0180",0,
,,"0190",0,
,,"0191",0,
,,"0192",0,
,,"0193",0,
,,"0199",0,
,,"0200",0,
,,"0201",0,
,,"0202",0,
,,"0203",0,
,,"0300",0,
,,"0301",3,
,,"0302",0,
,,"0400",0,
,,"0410",0,
,,"0411",0,
,,"0412",0,
,,"0413",0,
,,"0414",0,
,,"0419",0,
,,"0420",0,
,,"0500",0,
,,"0510",17,
,,"0520",0,
,,"0521",0,
,,"0522",3,
,,"0529",7,
,,"A000",0,
,,"0600",0,
,,"0700",0,
,,"0800",0,
,,"0801",0,
,,"0802",0,
,,"0803",0,
,,"0804",3,
,,"0805",0,
,,"0806",0,
,,"0807",0,
,,"0809",0,
,,"0900",0,
,,"0910",0,
,,"0911",0,
,,"0919",0,
,,"0990",0,
,,"1000",0,
,,"1010",0,
,,"1011",3,
,,"1012",0,
,,"1090",4,
,,"B000",0,
,,"1100",3,
,,"1110",0,
,,"1111",0,
,,"1112",6,
,,"1113",3,
,,"1120",0,
,,"1130",0,
,,"1131",0,
,,"1132",0,
,,"1133",6,
,,"1140",3,
,,"1150",0,
,,"1160",0,
,,"1161",0,
,,"1162",0,
,,"1170",0,
,,"1171",4,
,,"1172",3,
,,"1173",0,
,,"1174",62,
,,"1180",0,
,,"1181",0,
,,"1182",0,
,,"1190",0,
,,"1191",0,
,,"1192",3,
,,"1199",6,
,,"1200",0,
,,"1210",0,
